"balance";"duration";"age";"job";"marital";"education";"poutcome";"total_loan";"campaign";"pdays";"previous";"y"
-0.2691937732776613;-0.5951406939049587;1.0;8.0;1.0;1.0;3.0;2.0;6;12;1;"no"
-0.2691937732776613;-0.5951406939049587;1.0;8.0;1.0;1.0;3.0;2.0;6;12;1;"no"
-0.05863635658595576;1.546304748671968;0.0;8.0;1.0;0.0;0.0;2.0;5;-1;0;"no"
-0.07277827263241358;-0.5729987173938236;1.0;5.0;2.0;1.0;0.0;2.0;3;-1;0;"no"
-0.21639728670421873;-0.7026874369590437;0.0;8.0;1.0;2.0;0.0;2.0;4;-1;0;"no"
-0.4162697001608228;-0.3294369757713371;0.0;5.0;1.0;2.0;0.0;2.0;3;-1;0;"no"
0.44230173625968405;-0.9747174340958468;1.0;1.0;0.0;0.0;1.0;1.0;2;256;1;"no"
-0.3835861608534536;-0.9652280155910746;1.0;11.0;2.0;0.0;0.0;2.0;5;-1;0;"no"
-0.4674948627291034;-0.5065727878604181;1.0;3.0;0.0;0.0;3.0;1.0;4;180;2;"no"
-0.3556165935615703;-0.9335966205751672;0.0;8.0;0.0;0.0;1.0;2.0;2;216;1;"no"
-0.4382682362330905;-0.37055778929201666;0.0;3.0;0.0;0.0;0.0;2.0;5;-1;0;"no"
-0.11740387437901387;-0.8988020860576692;0.0;7.0;1.0;0.0;0.0;2.0;2;-1;0;"no"
-0.5394615021655221;-0.9810437130990283;1.0;2.0;0.0;0.0;3.0;2.0;3;12;1;"no"
-0.35373100475537594;1.5747730041862846;0.0;6.0;1.0;0.0;0.0;2.0;7;-1;0;"no"
-0.35373100475537594;1.5747730041862846;0.0;6.0;1.0;0.0;0.0;2.0;7;-1;0;"no"
-0.4351255882227666;-0.8734969700449433;0.0;1.0;0.0;1.0;0.0;2.0;9;-1;0;"no"
-0.09697666231190812;-0.652077204933592;0.0;5.0;1.0;3.0;0.0;2.0;1;-1;0;"no"
-0.4096701393391425;-0.8355392960258545;1.0;1.0;0.0;1.0;1.0;2.0;2;188;2;"no"
-0.2704508324817909;-0.38004720779678886;0.0;5.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.2933921629571558;-0.7849290640004027;0.0;2.0;1.0;0.0;1.0;1.0;1;6;1;"no"
7.799554993229115;-0.9525754575847117;1.0;1.0;2.0;1.0;1.0;1.0;1;84;3;"no"
0.8517887720048964;-0.060570118136124715;2.0;6.0;0.0;2.0;0.0;2.0;5;-1;0;"no"
-0.2679367140735317;-0.8608444120385804;0.0;2.0;1.0;1.0;0.0;2.0;1;-1;0;"no"
-0.2679367140735317;-0.8608444120385804;0.0;2.0;1.0;1.0;0.0;2.0;1;-1;0;"no"
-0.3053342253963869;-0.8576812725369897;0.0;5.0;1.0;1.0;0.0;2.0;1;-1;0;"no"
-0.38012924804209725;-0.3326001152729278;3.0;4.0;0.0;1.0;0.0;2.0;7;-1;0;"no"
-0.38012924804209725;-0.3326001152729278;3.0;4.0;0.0;1.0;0.0;2.0;7;-1;0;"no"
-0.40621322652778613;-0.7058505764606344;1.0;6.0;0.0;0.0;1.0;1.0;1;92;1;"no"
0.18083342180073025;-0.8070710405115379;2.0;11.0;2.0;0.0;0.0;2.0;2;-1;0;"no"
0.2653706532784449;-0.3167844177649742;0.0;7.0;1.0;1.0;0.0;2.0;1;-1;0;"no"
-0.4593239779022611;-0.746971389981314;2.0;4.0;0.0;0.0;0.0;2.0;3;-1;0;"no"
-0.4300973514062482;-0.21556395371407067;0.0;2.0;1.0;0.0;0.0;2.0;3;-1;0;"no"
0.3191099342549847;-0.7216662739685881;0.0;9.0;1.0;3.0;0.0;2.0;2;-1;0;"no"
-0.35781644716879707;-0.8861495280513063;1.0;6.0;0.0;0.0;0.0;3.0;1;-1;0;"no"
0.9048995233793714;-0.8133973195147194;1.0;6.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
0.6094906104089189;-0.8924758070544877;0.0;2.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.03349517250336405;-0.5666724383906422;0.0;6.0;2.0;1.0;0.0;2.0;1;-1;0;"no"
-0.03349517250336405;-0.5666724383906422;0.0;6.0;2.0;1.0;0.0;2.0;1;-1;0;"no"
-0.1588868281152902;-0.5888144149017773;0.0;3.0;0.0;1.0;0.0;0.0;2;-1;0;"no"
1.2191643244117678;-0.8197235985179009;0.0;1.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
1.2191643244117678;-0.8197235985179009;0.0;1.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.46089530190742306;-0.39902604480633325;0.0;2.0;0.0;1.0;0.0;3.0;2;-1;0;"no"
0.17140547776975837;-0.9146177835656228;0.0;8.0;1.0;1.0;0.0;2.0;2;-1;0;"no"
0.17140547776975837;-0.9146177835656228;0.0;8.0;1.0;1.0;0.0;2.0;2;-1;0;"no"
0.3335661151024749;-0.7121768554638159;1.0;2.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.2629084772570134;-0.7722765059940399;0.0;1.0;1.0;0.0;0.0;3.0;1;-1;0;"no"
-0.06712150621383045;-0.7185031344669974;0.0;1.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
-0.4674948627291034;-0.5192253458667812;1.0;6.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.07906356865306152;-0.8545181330353989;2.0;4.0;0.0;3.0;0.0;2.0;4;-1;0;"no"
0.45110115068859113;-0.6584034839367734;2.0;4.0;0.0;3.0;0.0;2.0;1;-1;0;"no"
-0.345874384729566;-0.8450287145306268;0.0;3.0;1.0;0.0;3.0;1.0;11;282;1;"no"
-0.3106767270139376;-0.7849290640004027;3.0;11.0;0.0;0.0;0.0;2.0;4;-1;0;"no"
0.15506370811607376;-0.11750662916475793;1.0;6.0;0.0;0.0;2.0;1.0;3;238;2;"no"
0.15506370811607376;-0.11750662916475793;1.0;6.0;0.0;0.0;2.0;1.0;3;238;2;"no"
1.8539792224972085;-0.7438082504797232;0.0;9.0;1.0;0.0;0.0;2.0;1;-1;0;"no"
1.6226803289373648;-0.3009687202570205;1.0;1.0;1.0;1.0;0.0;2.0;1;-1;0;"no"
-0.4668663331270386;-0.18709569819975408;0.0;1.0;1.0;1.0;0.0;2.0;1;-1;0;"no"
-0.42758323299798906;-0.7754396454956306;0.0;2.0;1.0;0.0;0.0;2.0;4;-1;0;"no"
-0.061464739795247324;-0.7564608084860862;2.0;4.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.43261146981450743;-0.8545181330353989;2.0;1.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
0.2380296155886264;-0.6425877864288198;1.0;1.0;2.0;1.0;0.0;2.0;2;-1;0;"no"
-0.46592353872394143;-0.7659502269908584;1.0;3.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
0.5698932454788369;-0.15862744268543746;1.0;1.0;0.0;0.0;0.0;0.0;2;-1;0;"no"
-0.26353700685907816;-0.7912553430035842;1.0;1.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.26353700685907816;-0.7912553430035842;1.0;1.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
0.39861892891618095;-0.8576812725369897;1.0;8.0;0.0;0.0;0.0;2.0;4;-1;0;"no"
-0.38735733846584236;-0.7343188319749511;1.0;2.0;0.0;1.0;0.0;1.0;6;-1;0;"no"
0.26191374046708854;-0.5097359273620089;0.0;9.0;1.0;3.0;0.0;2.0;2;-1;0;"no"
1.8379517176445563;0.524610689658161;2.0;2.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.4674948627291034;1.5842624226910569;1.0;11.0;2.0;0.0;0.0;2.0;1;-1;0;"no"
-0.4096701393391425;1.6064043992021921;1.0;7.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.4674948627291034;-0.10485407115839498;0.0;6.0;0.0;0.0;3.0;2.0;1;303;1;"no"
-0.46435221471877947;-0.6678929024415456;1.0;2.0;1.0;0.0;0.0;2.0;1;-1;0;"no"
-0.36850145040389853;-0.6552403444351826;2.0;1.0;2.0;1.0;1.0;1.0;2;135;2;"no"
6.046271668269376;-0.13648546617430232;1.0;1.0;2.0;1.0;1.0;2.0;3;132;2;"no"
3.746167589513267;1.0085710334015434;0.0;3.0;1.0;0.0;0.0;2.0;2;-1;0;"no"
-0.24279552999094;1.9701654418851267;1.0;1.0;1.0;3.0;1.0;1.0;1;132;3;"no"
-0.29150657415096143;-0.8545181330353989;0.0;5.0;0.0;1.0;1.0;1.0;1;136;1;"no"
-0.07466386143860797;0.10391313594659345;0.0;5.0;0.0;1.0;3.0;1.0;1;136;1;"no"
-0.3408461479130477;-0.5824881358985958;1.0;11.0;0.0;2.0;0.0;2.0;1;-1;0;"no"
-0.04575149974362751;-0.7849290640004027;1.0;2.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
0.8989284921597559;2.3592316005807867;0.0;1.0;1.0;1.0;1.0;1.0;3;217;8;"no"
0.8989284921597559;2.3592316005807867;0.0;1.0;1.0;1.0;1.0;1.0;3;217;8;"no"
-0.39427116408855506;-0.794418482505175;0.0;2.0;0.0;1.0;1.0;1.0;2;133;4;"no"
-0.39427116408855506;-0.794418482505175;0.0;2.0;0.0;1.0;1.0;1.0;2;133;4;"no"
-0.2591372996446246;0.09758685694341197;0.0;2.0;1.0;0.0;0.0;1.0;3;-1;0;"no"
-0.191256102621627;0.06595546192750464;1.0;7.0;0.0;0.0;0.0;0.0;3;-1;0;"no"
-0.4674948627291034;-0.3294369757713371;2.0;6.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
0.5340670581611437;0.3696168540802151;0.0;2.0;0.0;0.0;1.0;1.0;1;135;3;"no"
-0.24908082601158796;-0.044754420628171046;0.0;7.0;1.0;0.0;1.0;1.0;1;318;1;"no"
-0.30093451818193334;-0.5002465088572368;0.0;1.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.22173978832176947;-0.13648546617430232;1.0;6.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
0.6600872433751347;-0.6615666234383641;2.0;4.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.4674948627291034;0.021671508905234366;1.0;2.0;2.0;0.0;0.0;2.0;1;-1;0;"no"
-0.43575411782483137;0.35696429607385216;1.0;6.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.19659860423917774;0.8029669657981456;1.0;7.0;1.0;0.0;0.0;1.0;2;-1;0;"no"
-0.23211052675583854;-0.6552403444351826;0.0;7.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.4888648691993064;-0.7216662739685881;1.0;7.0;1.0;0.0;0.0;1.0;3;-1;0;"no"
-0.2801930413137952;0.7934775472933735;1.0;1.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
-0.43575411782483137;-0.90196522555926;1.0;1.0;0.0;1.0;1.0;1.0;2;326;1;"no"
0.7747938957519593;0.8915348718426862;0.0;1.0;0.0;2.0;1.0;1.0;2;138;1;"no"
0.07586897825590988;0.47716359713430007;0.0;6.0;1.0;3.0;0.0;1.0;1;-1;0;"no"
-0.37792939443487045;-0.019449304615445175;1.0;1.0;0.0;1.0;2.0;1.0;1;265;3;"no"
0.3901337792883062;1.9511866048755822;0.0;6.0;1.0;0.0;2.0;1.0;1;139;1;"no"
0.3901337792883062;1.9511866048755822;0.0;6.0;1.0;0.0;2.0;1.0;1;139;1;"no"
-0.16328653532974374;-0.17760627969498188;1.0;7.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
0.1600919449325921;-0.7532976689844955;1.0;6.0;0.0;1.0;0.0;1.0;10;-1;0;"no"
2.2559239030176435;-0.49392022985405526;1.0;3.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.30313437178916014;-0.30413185975861123;1.0;3.0;0.0;0.0;0.0;1.0;3;-1;0;"no"
3.594691955415652;-0.1807694191965726;1.0;6.0;1.0;0.0;1.0;1.0;2;307;1;"no"
1.8150103871691914;-0.7659502269908584;0.0;1.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
0.01772999006491656;-0.7090137159622252;1.0;2.0;1.0;0.0;1.0;1.0;1;312;1;"no"
-0.12148931679243502;0.22411243700704134;0.0;3.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
1.2776175774037934;0.1355445309625008;0.0;6.0;0.0;0.0;1.0;1.0;3;136;7;"no"
-0.13374564403269848;-0.3104581387617927;0.0;7.0;0.0;0.0;0.0;0.0;1;-1;0;"no"
-0.13374564403269848;-0.3104581387617927;0.0;7.0;0.0;0.0;0.0;0.0;1;-1;0;"no"
-0.10797593034804198;-0.9082915045624415;2.0;6.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.32230452465213627;-0.17760627969498188;1.0;2.0;1.0;0.0;3.0;0.0;1;335;4;"no"
-0.22959640834757938;0.0438134854163695;1.0;2.0;1.0;0.0;1.0;0.0;3;256;3;"no"
-0.382329101649324;-0.8481918540322174;1.0;2.0;0.0;0.0;0.0;2.0;3;-1;0;"no"
-0.382329101649324;-0.8481918540322174;1.0;2.0;0.0;0.0;0.0;2.0;3;-1;0;"no"
0.16480591694807806;0.08493429893704904;1.0;8.0;0.0;1.0;0.0;2.0;3;-1;0;"no"
-0.29119230934992907;-0.7090137159622252;0.0;1.0;1.0;1.0;0.0;2.0;1;-1;0;"no"
-0.3559308583626027;0.0533029039211417;1.0;2.0;1.0;3.0;3.0;1.0;2;138;6;"no"
0.1333794368448384;-0.37372092879360735;1.0;3.0;2.0;0.0;1.0;0.0;1;253;2;"no"
3.2304590510191047;-0.3231106967681556;0.0;1.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
-0.4241263201866327;-0.3231106967681556;1.0;6.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.4674948627291034;0.11972883345454712;0.0;1.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.4150126409566932;-0.4401468583270128;1.0;1.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.0985479863170701;0.3411485985658985;0.0;6.0;2.0;1.0;1.0;1.0;1;140;2;"no"
0.18240474580589225;-0.8829863885497156;0.0;2.0;1.0;1.0;0.0;2.0;2;-1;0;"no"
-0.4674948627291034;0.5024687131470259;0.0;7.0;0.0;0.0;0.0;0.0;1;-1;0;"no"
-0.46592353872394143;-0.829213017022673;0.0;2.0;1.0;0.0;1.0;2.0;1;330;1;"no"
5.013597532076922;-1.0348170846260707;1.0;6.0;2.0;0.0;0.0;0.0;1;-1;0;"no"
-0.2789359821096656;-0.16179058218702821;1.0;7.0;1.0;0.0;0.0;2.0;1;-1;0;"no"
-0.23745302837338927;1.2900904490431186;1.0;1.0;0.0;0.0;0.0;2.0;7;-1;0;"no"
2.2424105165732504;-0.5223884853683719;0.0;1.0;0.0;1.0;0.0;2.0;3;-1;0;"no"
2.2424105165732504;-0.5223884853683719;0.0;1.0;0.0;1.0;0.0;2.0;3;-1;0;"no"
-0.04072326292710916;-0.5666724383906422;1.0;3.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.17177168495761844;-0.36423151028883516;0.0;2.0;0.0;0.0;0.0;1.0;4;-1;0;"no"
0.5488375038096663;-0.14913802418066527;1.0;6.0;0.0;1.0;2.0;2.0;1;141;2;"no"
0.2584568276557322;-0.6584034839367734;1.0;0.0;0.0;1.0;1.0;0.0;1;294;1;"no"
-0.46403794991774705;-0.3009687202570205;0.0;3.0;0.0;3.0;0.0;1.0;1;-1;0;"no"
-0.33581791109652936;-0.9304334810735766;0.0;0.0;0.0;0.0;0.0;1.0;3;-1;0;"no"
-0.33581791109652936;-0.9304334810735766;0.0;0.0;0.0;0.0;0.0;1.0;3;-1;0;"no"
0.1610347393356893;-0.8545181330353989;2.0;8.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
0.1610347393356893;-0.8545181330353989;2.0;8.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.29087804454889665;-0.7722765059940399;0.0;5.0;1.0;1.0;0.0;0.0;1;-1;0;"no"
-0.07969209825512631;-0.44330999782860353;1.0;2.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
-0.2616514180528838;-0.00679674660908224;1.0;6.0;0.0;1.0;0.0;0.0;1;-1;0;"no"
-0.382329101649324;-0.7185031344669974;1.0;1.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.382329101649324;-0.7185031344669974;1.0;1.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.24688097240436116;-0.07954895514566912;1.0;7.0;0.0;0.0;1.0;1.0;1;300;1;"no"
-0.1334313792316661;1.144586031969945;1.0;0.0;0.0;1.0;0.0;1.0;7;-1;0;"no"
0.5280960269415282;1.3786583550876592;1.0;3.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.3553023287605379;-0.7912553430035842;0.0;1.0;0.0;1.0;3.0;1.0;2;289;2;"no"
-0.02375296367135976;-0.7564608084860862;2.0;3.0;0.0;0.0;1.0;1.0;1;330;1;"no"
-0.1664291833400677;-0.591977554403368;1.0;6.0;0.0;0.0;1.0;1.0;5;142;4;"no"
-0.1664291833400677;-0.591977554403368;1.0;6.0;0.0;0.0;1.0;1.0;5;142;4;"no"
0.08969662950133532;-0.05424383913294325;1.0;1.0;0.0;1.0;1.0;2.0;1;336;1;"no"
-0.21074052028563559;-0.07638581564407838;2.0;2.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.36881571520493095;-0.5287147643715533;0.0;3.0;1.0;0.0;3.0;1.0;1;316;2;"no"
-0.34398879592337167;-0.2914793017522483;0.0;2.0;0.0;0.0;1.0;1.0;1;330;1;"no"
1.1449978313681222;0.06279232242591391;1.0;3.0;0.0;2.0;1.0;1.0;1;329;2;"no"
0.20063210426577124;-0.4559625558349665;2.0;4.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.05423664937150221;0.43604278361362053;1.0;1.0;2.0;1.0;1.0;1.0;2;141;5;"no"
-0.25882303484359226;-0.12066976866634867;1.0;3.0;0.0;0.0;1.0;1.0;2;301;1;"no"
-0.4674948627291034;0.0343240669115973;0.0;0.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
0.6820857794474025;-0.1902588377013448;1.0;3.0;0.0;2.0;1.0;1.0;1;330;1;"no"
-0.46183809631052025;-0.09852779215521353;0.0;3.0;0.0;2.0;0.0;1.0;3;-1;0;"no"
-0.3647302727915098;0.6606256882265626;0.0;6.0;0.0;0.0;0.0;1.0;3;-1;0;"no"
0.33576596870970166;0.0438134854163695;0.0;2.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
-0.20445522426498766;0.5277738291597518;0.0;3.0;0.0;0.0;0.0;0.0;1;-1;0;"no"
-0.17020036095245647;1.347026960071752;1.0;2.0;1.0;0.0;1.0;1.0;3;143;6;"no"
-0.06272179899937691;-0.6077932519113217;1.0;3.0;0.0;2.0;1.0;1.0;1;334;1;"no"
0.5035833724610013;1.0623444049285857;1.0;3.0;0.0;2.0;0.0;1.0;1;-1;0;"no"
0.5035833724610013;1.0623444049285857;1.0;3.0;0.0;2.0;0.0;1.0;1;-1;0;"no"
1.2505908045150074;-0.24403220922838728;0.0;6.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.06115047499421493;-0.6330983679240476;1.0;7.0;0.0;0.0;0.0;1.0;3;-1;0;"no"
-0.3999279305071382;2.308621368555335;0.0;1.0;1.0;1.0;1.0;1.0;1;17;1;"no"
-0.4967214892251163;-0.4907570903524645;0.0;3.0;0.0;2.0;0.0;1.0;4;-1;0;"no"
-0.05329385496840502;-0.5888144149017773;2.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.2933921629571558;-0.24403220922838728;1.0;7.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.2933921629571558;-0.24403220922838728;1.0;7.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.36755865600080134;0.2304387160102228;0.0;6.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
-0.6107996119998761;0.3126803430515819;1.0;1.0;0.0;1.0;1.0;2.0;4;144;1;"no"
-0.31853334703974756;-0.7691133664924491;0.0;6.0;0.0;0.0;1.0;1.0;1;322;1;"no"
-0.4109271985432721;-0.4717782533429201;0.0;3.0;0.0;0.0;3.0;1.0;1;334;1;"no"
-0.435439853023799;-0.6773823209463178;0.0;1.0;2.0;1.0;0.0;1.0;1;-1;0;"no"
-0.24688097240436116;-0.5223884853683719;0.0;1.0;1.0;1.0;0.0;2.0;2;-1;0;"no"
0.21540254991429386;-0.8102341800131286;2.0;4.0;0.0;2.0;0.0;2.0;1;-1;0;"no"
0.2468290300175335;0.3031909245468097;1.0;3.0;0.0;2.0;1.0;1.0;2;147;3;"no"
1.9476301332048627;0.5214475501565703;1.0;3.0;0.0;2.0;0.0;1.0;3;-1;0;"no"
-0.11834666878211106;-0.7090137159622252;1.0;3.0;0.0;0.0;0.0;0.0;3;-1;0;"no"
-0.055493708575631795;-0.8450287145306268;1.0;3.0;0.0;2.0;0.0;2.0;3;-1;0;"no"
-0.1925131618257566;-0.4401468583270128;1.0;3.0;0.0;2.0;0.0;1.0;2;-1;0;"no"
0.44513011946897557;-0.402189184307924;1.0;7.0;0.0;0.0;1.0;1.0;6;272;3;"no"
0.44513011946897557;-0.402189184307924;1.0;7.0;0.0;0.0;1.0;1.0;6;272;3;"no"
0.1434359104778751;-0.28515302274906684;1.0;1.0;0.0;1.0;1.0;1.0;3;323;2;"no"
-0.40307057851746214;-0.3231106967681556;1.0;7.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
-0.40307057851746214;-0.3231106967681556;1.0;7.0;0.0;0.0;0.0;1.0;2;-1;0;"no"
1.1823953426909775;0.04697662491796024;0.0;2.0;0.0;0.0;1.0;1.0;2;146;1;"no"
-0.4674948627291034;-0.591977554403368;3.0;4.0;0.0;2.0;0.0;2.0;12;-1;0;"no"
-0.23933861717958366;-0.7627870874892676;1.0;0.0;0.0;2.0;0.0;0.0;2;-1;0;"no"
0.8225621455088836;-0.6742191814447271;1.0;1.0;0.0;0.0;1.0;1.0;3;258;2;"no"
0.07869736146520145;0.06595546192750464;1.0;3.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.2968490757685122;-0.3262738362697464;0.0;6.0;0.0;1.0;0.0;1.0;2;-1;0;"no"
3.318767460109208;-0.7121768554638159;2.0;3.0;0.0;2.0;0.0;1.0;2;-1;0;"no"
3.111038426626794;-0.6141195309145031;0.0;5.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
3.111038426626794;-0.6141195309145031;0.0;5.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
3.111038426626794;-0.6141195309145031;0.0;5.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.5592601846305632;-0.0858752341488506;0.0;6.0;0.0;0.0;1.0;0.0;1;316;1;"no"
-0.3754152760266113;-0.7691133664924491;1.0;2.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
0.04664235175989702;-0.4464731373301943;2.0;5.0;0.0;1.0;0.0;2.0;1;-1;0;"no"
-0.4674948627291034;-0.6425877864288198;0.0;1.0;0.0;1.0;0.0;2.0;2;-1;0;"no"
-0.40307057851746214;0.4328796441120298;0.0;7.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
0.3671924488129413;2.71666636426054;1.0;3.0;2.0;2.0;2.0;1.0;2;320;2;"no"
0.28579786534555063;-0.2819898832474761;1.0;2.0;2.0;0.0;1.0;1.0;2;320;2;"no"
-0.31539069902942357;-0.060570118136124715;0.0;3.0;1.0;0.0;0.0;1.0;2;-1;0;"no"
-0.31539069902942357;-0.060570118136124715;0.0;3.0;1.0;0.0;0.0;1.0;2;-1;0;"no"
-0.31539069902942357;-0.060570118136124715;0.0;3.0;1.0;0.0;0.0;1.0;2;-1;0;"no"
6.272228060211669;0.09442371744182125;2.0;4.0;0.0;0.0;0.0;2.0;2;-1;0;"no"
-0.3395890887089181;-0.7849290640004027;0.0;7.0;0.0;0.0;0.0;1.0;3;-1;0;"no"
-0.02972399489097529;0.6701151067313348;0.0;6.0;1.0;1.0;2.0;1.0;3;271;3;"no"
-0.37918645363900005;-0.8640075515401712;1.0;3.0;0.0;2.0;3.0;1.0;4;335;3;"no"
-0.028466935686845708;0.13238139146091005;0.0;7.0;0.0;0.0;1.0;1.0;1;146;3;"no"
6.968953124100491;-0.40851546331110544;0.0;11.0;1.0;1.0;1.0;1.0;2;146;2;"no"
-0.4178410241659848;-0.38004720779678886;1.0;6.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.043237381335368336;-0.4527994163333757;0.0;1.0;1.0;1.0;1.0;1.0;1;330;1;"no"
1.1167139992752066;-0.13964860567589307;2.0;3.0;2.0;2.0;1.0;1.0;1;336;1;"no"
-0.2861640725334107;-0.5571830198858699;0.0;1.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.3207332006469743;-0.30413185975861123;1.0;3.0;0.0;2.0;1.0;1.0;1;335;1;"no"
0.33482317430660447;-0.24719534872997803;0.0;3.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
0.50735455007339;-0.44330999782860353;0.0;3.0;2.0;0.0;1.0;1.0;1;147;1;"no"
0.1956038674492529;0.9168399878554121;1.0;3.0;0.0;2.0;0.0;1.0;1;-1;0;"no"
-0.35467379915847314;-0.6267720889208661;0.0;3.0;0.0;2.0;1.0;0.0;1;148;1;"no"
-0.22299684752589904;-0.9430860390799395;0.0;3.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
-0.22299684752589904;-0.9430860390799395;0.0;3.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
-0.3025058421870953;-0.2377059302252058;0.0;3.0;1.0;0.0;1.0;1.0;1;332;1;"no"
0.08623971668997896;-0.060570118136124715;0.0;6.0;2.0;1.0;1.0;1.0;1;317;1;"no"
-0.21105478508666797;0.0343240669115973;0.0;1.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
-0.21105478508666797;0.0343240669115973;0.0;1.0;1.0;1.0;0.0;1.0;1;-1;0;"no"
-0.43795397143205816;-0.08903837365044132;0.0;7.0;1.0;0.0;0.0;1.0;1;-1;0;"no"
-0.11457549116972231;-0.43382057932383133;1.0;3.0;0.0;3.0;1.0;1.0;2;322;3;"no"
-0.12871740721618014;-0.4781045323461016;0.0;2.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
0.014587342054592594;-0.544530461879507;0.0;1.0;1.0;3.0;3.0;1.0;1;147;7;"no"
-0.3725868928173197;1.0813232419381302;0.0;8.0;0.0;1.0;0.0;0.0;1;-1;0;"no"
-0.2968490757685122;-0.5571830198858699;1.0;7.0;0.0;0.0;1.0;1.0;1;336;1;"no"
-0.2176543459083483;-0.5635092988890514;1.0;3.0;0.0;2.0;0.0;0.0;1;-1;0;"no"
-0.2176543459083483;-0.5635092988890514;1.0;3.0;0.0;2.0;0.0;0.0;1;-1;0;"no"
-0.20854066667840881;1.154075450474717;0.0;1.0;1.0;1.0;0.0;1.0;2;-1;0;"no"
0.2996255165909761;-0.2250533722188429;0.0;1.0;0.0;1.0;1.0;0.0;2;148;1;"no"
-0.2346246451640977;-0.3199475572665649;1.0;3.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.01872472685484142;0.5277738291597518;0.0;2.0;0.0;0.0;0.0;1.0;1;-1;0;"no"
-0.4674948627291034;0.7428673152679217;0.0;1.0;0.0;1.0;0.0;1.0;1;-1;0;"no"
-0.19911272264743693;-0.4116786028126962;1.0;0.0;0.0;0.0;0.0;2.0;1;-1;0;"no"
-0.2651083308642402;-0.6647297629399549;1.0;6.0;0.0;2.0;1.0;1.0;2;336;1;"no"
-0.2104262554846032;-0.829213017022673;0.0;2.0;1.0;0.0;1.0;0.0;1;346;1;"no"
